1000 -225.683260
2000 -249.100509
3000 -194.212509
4000 -181.249239
5000 -174.663443
6000 -171.315281
7000 -169.374234
8000 -167.012822
9000 -164.861375
10000 -160.230890
11000 -159.050638
12000 -158.817761
13000 -157.319029
14000 -157.830177
15000 -157.218589
16000 -156.563445
17000 -155.026486
18000 -154.777581
19000 -154.221727
20000 -153.253726
21000 -153.050941
22000 -151.032080
23000 -151.793732
24000 -151.861552
25000 -151.301892
26000 -150.741346
27000 -149.998848
28000 -149.940506
29000 -148.523861
30000 -147.920246
31000 -149.089364
32000 -146.244655
33000 -146.163491
34000 -145.831131
35000 -145.330484
36000 -145.796227
37000 -144.111268
38000 -144.707368
39000 -141.684164
40000 -140.162814
41000 -140.560443
42000 -141.744287
43000 -139.597156
44000 -140.157825
45000 -139.569843
46000 -140.541726
47000 -137.674457
48000 -136.915201
49000 -137.334211
50000 -137.304833
51000 -137.223441
52000 -136.692411
53000 -135.365353
54000 -134.464275
55000 -133.754722
56000 -133.405874
57000 -133.457981
58000 -134.162799
59000 -133.385455
60000 -133.349552
