1000 -24.079701
2000 -11.711353
3000 -12.634778
4000 4.599179
5000 15.164627
6000 14.224907
7000 13.650966
8000 20.450295
9000 15.924875
10000 15.585637
11000 14.667725
12000 15.872292
13000 15.364439
14000 15.322117
15000 15.435965
16000 15.612472
17000 15.312728
18000 15.669316
19000 15.099613
20000 15.210245
21000 15.468707
22000 15.312668
23000 15.379470
24000 15.197395
25000 15.433616
26000 18.217136
27000 13.226549
28000 14.881198
29000 15.601231
30000 16.743573
31000 17.754096
32000 15.435719
33000 14.460217
34000 16.230707
35000 16.382780
36000 16.517302
37000 16.037743
38000 16.157074
39000 15.327926
40000 15.268832
41000 15.090376
42000 15.089549
43000 14.751326
44000 12.364417
45000 14.936548
46000 16.007224
47000 19.283653
48000 15.238241
49000 13.537657
50000 13.821429
51000 15.409010
52000 17.268579
53000 17.545268
54000 17.328274
55000 9.845877
56000 18.212759
57000 17.967422
58000 16.350560
59000 15.209655
60000 14.120509
