1000 -35.56137902998279 -35.56137902998279 
2000 -30.244507760556836 -30.244507760556836 
3000 -15.438088410156666 -15.438088410156666 
4000 -14.464177437689166 -14.464177437689166 
5000 -14.744193786504262 -14.744193786504262 
6000 -14.001162257111362 -14.001162257111362 
7000 -15.461505524236298 -15.461505524236298 
8000 -14.840827709590943 -14.840827709590943 
9000 -14.610701651170045 -14.610701651170045 
10000 -14.963870759422848 -14.963870759422848 
11000 -15.184004500751172 -15.184004500751172 
12000 -14.56797306008046 -14.56797306008046 
13000 -14.961936136606342 -14.961936136606342 
14000 -15.500674564822853 -15.500674564822853 
15000 -14.993097351355573 -14.993097351355573 
16000 -14.336727123429107 -14.336727123429107 
17000 -14.964199624362285 -14.964199624362285 
18000 -15.292552964073417 -15.292552964073417 
19000 -15.415289053453233 -15.415289053453233 
20000 -15.160811178096758 -15.160811178096758 
21000 -14.672682441519177 -14.672682441519177 
22000 -14.580140626685516 -14.580140626685516 
23000 -15.352273050564268 -15.352273050564268 
24000 -14.586174212954738 -14.586174212954738 
25000 -15.038939509206783 -15.038939509206783 
26000 -14.722272344308422 -14.722272344308422 
27000 -14.583136129183446 -14.583136129183446 
28000 -14.959004724592951 -14.959004724592951 
29000 -15.131063909149402 -15.131063909149402 
30000 -15.012117359967755 -15.012117359967755 
31000 -14.71716228417398 -14.71716228417398 
32000 -14.82393654594108 -14.82393654594108 
33000 -15.405546927609654 -15.405546927609654 
34000 -14.422406548060714 -14.422406548060714 
35000 -15.260081790615414 -15.260081790615414 
36000 -14.93914126338256 -14.93914126338256 
37000 -15.565857363351371 -15.565857363351371 
38000 -14.06744521662711 -14.06744521662711 
39000 -14.763856575962315 -14.763856575962315 
40000 -14.952182507269098 -14.952182507269098 
41000 -15.28798725517098 -15.28798725517098 
42000 -15.154124727472459 -15.154124727472459 
43000 -13.860374616499005 -13.860374616499005 
44000 -14.943121934835265 -14.943121934835265 
45000 -14.857995602501406 -14.857995602501406 
46000 -14.449638220790552 -14.449638220790552 
47000 -15.22395341167692 -15.22395341167692 
48000 -14.503902397119498 -14.503902397119498 
49000 -14.820638162999876 -14.820638162999876 
50000 -15.546696948907904 -15.546696948907904 
51000 -15.184428807044878 -15.184428807044878 
52000 -14.231954396988833 -14.231954396988833 
53000 -14.919062249787885 -14.919062249787885 
54000 -15.187315923860586 -15.187315923860586 
55000 -14.615295455550324 -14.615295455550324 
56000 -14.741617101846867 -14.741617101846867 
57000 -14.826583211629321 -14.826583211629321 
58000 -14.822133758584368 -14.822133758584368 
59000 -15.495718417825527 -15.495718417825527 
60000 -14.540487239917791 -14.540487239917791 
