1000 0.7882090212554341 0.9031942206923921 0.991140641419808 0.8876822828431882 -9.319932677096908 -12.8242339483544 
2000 1.9509277004049776 2.296114037950156 2.6426599552532934 2.5194429788912696 -8.251383868888556 -12.100392388439648 
3000 3.8691725586783234 4.153111968490826 4.147120304362289 4.464190769361905 -1.9057140040430611 -2.00282794140992 
4000 4.816581545546321 5.285781810760896 5.129692018908176 5.454409882390852 -2.8663138190461255 -2.138082624918499 
5000 5.920294784276883 6.448091446509834 6.277830679556761 6.616416004760046 -3.013823899682673 -2.6620874627489926 
6000 6.528122395220862 6.7669305674145015 6.8030558044498575 7.012085513775475 -3.680622327036018 -2.8850272538929485 
7000 6.7879494028094225 6.775774692716327 6.851735542017581 6.858629105256197 -4.07240356207048 -2.67087405122405 
8000 7.921427678130345 8.053071452710729 8.060359381596937 7.8744111491102196 -4.205289366648838 -3.8284049202283277 
9000 8.54877213379768 8.720959002564447 8.678971715776996 8.37930611724091 -5.287064542217527 -3.999028373906368 
10000 9.458956894566002 9.506915157362604 9.507010442558867 9.351421463300037 -5.241438898054637 -4.53291857266615 
11000 8.68913981193004 8.717807066882154 8.634266877520552 8.570872662560712 -4.153001394506422 -4.635706376433292 
12000 7.1472807268603065 7.0844137504298414 7.11840614704982 6.99575637107601 -3.3341028419475 -4.153976625128927 
13000 7.753774209067771 7.672073998623975 7.650928078921469 7.609765893785792 -4.143900540403549 -4.158996185577712 
14000 7.8696598352625475 7.872855848026904 7.882051923414499 7.853298652184377 -4.051870442712943 -4.284842401777259 
15000 7.009552984913978 7.048175887932431 7.088949812983527 6.947538565196624 -3.459617838485176 -4.818694469894018 
16000 7.693029680730888 7.6835855227321606 7.766775350375981 7.549243103283641 -3.2320025214103696 -5.999550514793185 
17000 6.582022164052301 6.493904410529175 6.515135467943827 6.447884270670034 -2.9150881686133507 -5.1584132408010115 
18000 6.518625827013169 6.40348225917216 6.573450242448349 6.349904917514965 -4.0137168532593686 -4.978563666904627 
19000 7.5839161830070205 7.367988135618929 7.524153792468576 7.493408435904351 -3.9331793692681685 -4.887962327317953 
20000 7.5006989613524455 7.29658587408074 7.509039430274783 7.42654463089066 -4.060366648655784 -4.443817957279029 
21000 8.781338312359457 8.550691269188338 8.864456666164566 8.772081080832459 -3.68235346218901 -5.453939597389856 
22000 8.384510345783168 8.242765419952995 8.523542519295102 8.445918642117348 -3.8176191638728927 -4.523429560459455 
23000 8.563619850695874 8.510192510780099 8.786323780157877 8.765594235337582 -4.050853042067261 -4.840089076910293 
24000 9.18159640555005 9.179881689352623 9.473600226788278 9.383946844783521 -4.228244480153226 -5.6951636853541165 
25000 9.870691262423344 10.022379382837677 10.250338421764429 10.111991274047636 -3.9451417741764163 -6.043570582733009 
26000 9.459652435378754 9.55550396287588 9.77649913120344 9.649837924024995 -3.958078584947781 -5.8075144857824395 
27000 10.878330578012367 10.858912559637076 11.103506792016846 10.905846246427439 -3.419138856777516 -7.866940051559472 
28000 11.554953033919132 11.686889022772128 11.844656677434353 11.685861388749938 -4.610805428710691 -7.690830167846733 
29000 12.312255620169141 12.491068642351852 12.64176759893166 12.514641639956347 -4.532375555434109 -8.330017406480142 
30000 12.737414549196568 12.860215736756283 13.014379811206155 12.930452444827587 -4.9666389359067145 -8.05538772410118 
31000 12.228366890495998 12.399449679298156 12.511300179071368 12.502396787744042 -5.399991515396766 -7.188909153350322 
32000 11.295438447209861 11.43680078843007 11.581725644384496 11.558685783970148 -5.170090357605724 -6.332713572936586 
33000 10.253904761460541 10.3399384497822 10.445063700566985 10.415955706249752 -4.323760066646516 -6.6015079673501855 
34000 9.699582740187195 9.77821804638292 9.855114485560465 9.808888852724296 -4.091803778141626 -6.148911102741342 
35000 10.209206061796088 10.339131879333978 10.42342462243118 10.291718631813206 -4.485781042039079 -6.042579373466773 
36000 10.214690297612036 10.380948700646568 10.439219652376622 10.349726742769183 -3.9835646339251385 -6.1635069903436515 
37000 8.834769512675459 8.885884504943263 8.941328651145344 8.728689857735473 -4.104157328391825 -5.4486862589036535 
38000 8.959888982098136 8.992295640953431 9.051415845316042 8.814395975185406 -3.7205069618022857 -5.4754460305423 
39000 9.45273309136844 9.396111077682917 9.407173377194928 9.103578022651702 -3.5954063596144707 -6.092076964704667 
40000 9.68734411536701 9.465507446424558 9.66559425043818 9.302132822303149 -4.165028910065471 -6.514074191518297 
41000 9.429995139487996 9.102109937472852 9.380301925767235 8.980837440144828 -4.5792765180746535 -6.520159798769366 
42000 8.606182166503274 8.204873372012814 8.625642445999146 8.19659211400287 -4.347070567294297 -5.846582510497385 
43000 9.087155498342556 8.64284829736701 8.975603430517987 8.603710810949615 -4.705924866109784 -6.354654511493565 
44000 9.217940025216922 8.632045902865302 9.025888778516498 8.71184218333766 -5.194398842040135 -6.386202757782088 
45000 8.624597136289863 7.873650497333501 8.411296614882703 8.189557002400159 -5.140987617982499 -5.096411076007654 
46000 8.86514135872403 8.067992950540763 8.670442248833373 8.465968569486261 -4.9569700305241735 -5.474306426822065 
47000 10.240674465122677 9.374391648055964 10.004429905071152 9.865012208440302 -6.483416251689108 -6.125290896769729 
48000 10.267076447742104 9.322619257498639 10.01598153952118 9.919560175026708 -7.387910974056464 -4.742195128197911 
49000 10.43493676505967 9.559178596269396 10.028017986299885 10.047125109815596 -8.042850789607199 -4.435874201073406 
50000 11.653151973837232 10.67816370686169 11.194827129550982 11.216220877565034 -9.029304493388107 -4.199396017272742 
51000 11.62836440554557 10.751543153731395 11.192192312012486 11.310967871181553 -9.063362262280586 -4.310758015428493 
52000 10.888508208200877 9.979915372950554 10.471373904165732 10.577939770944774 -8.581120383998663 -3.8669379916474864 
53000 10.349340186426446 9.627592385633143 10.044474908220634 10.109218600587639 -7.9953480168083475 -4.755311493670477 
