1000 -34.75433705811802 7.159198875009598 7.159198875009598 
2000 -28.12769396732341 5.6974225457127865 5.6974225457127865 
3000 -9.364555779498469 6.849484200490228 6.849484200490228 
4000 -8.776680610752493 5.836621639363016 5.836621639363016 
5000 -9.607709247788971 6.224459113263518 6.224459113263518 
6000 -10.53670923498191 6.978844282692708 6.978844282692708 
7000 -10.201098105681853 6.527493062410145 6.527493062410145 
8000 -10.272947073129155 6.28577517628974 6.28577517628974 
9000 -10.28387095886098 5.859679560592097 5.859679560592097 
10000 -9.919079083806722 5.4493665682378944 5.4493665682378944 
11000 -10.63578815589426 5.810463688843895 5.810463688843895 
12000 -10.983662885267847 5.807289794167669 5.807289794167669 
13000 -10.680612054158404 5.5385952923660104 5.5385952923660104 
14000 -10.989047099416872 6.27805251544231 6.27805251544231 
15000 -10.573858853281829 6.094679348494027 6.094679348494027 
16000 -10.670913686545774 6.2028280588884055 6.2028280588884055 
17000 -11.245247879130142 6.5436126629096085 6.5436126629096085 
18000 -11.3704793337271 6.448642225781741 6.448642225781741 
19000 -11.578915850748777 6.422816969471088 6.422816969471088 
20000 -11.28613617287884 6.521872397689226 6.521872397689226 
21000 -11.404100480027108 6.6452428790641385 6.6452428790641385 
22000 -12.209430611788031 7.045623442298036 7.045623442298036 
23000 -12.209691055436684 7.023062667153539 7.023062667153539 
24000 -12.605198287307653 7.070997673253131 7.070997673253131 
25000 -12.710434726945127 7.2408236736404135 7.2408236736404135 
26000 -13.049885946527814 7.302350132243717 7.302350132243717 
27000 -13.040679239216194 7.4370946222197105 7.4370946222197105 
28000 -13.16799370095796 7.426424536091714 7.426424536091714 
29000 -13.21798828309857 7.346473384076788 7.346473384076788 
30000 -13.231453043749193 7.524701257442408 7.524701257442408 
31000 -13.249455266662633 7.590727598321503 7.590727598321503 
32000 -13.918989353963301 8.186700360247974 8.186700360247974 
33000 -13.74448903922017 8.288802316779933 8.288802316779933 
34000 -13.4322333762892 7.817992131989804 7.817992131989804 
35000 -13.485681977508683 8.131740407776032 8.131740407776032 
36000 -14.285442975387673 8.601912639562393 8.601912639562393 
37000 -13.75729675862348 8.03769198910308 8.03769198910308 
38000 -13.743256023112593 8.151207092607438 8.151207092607438 
39000 -13.447075104935477 8.08008941119152 8.08008941119152 
40000 -13.095248708712054 7.993224889571049 7.993224889571049 
41000 -13.235779833906694 8.10605213733253 8.10605213733253 
42000 -12.374082398048213 7.639082258408644 7.639082258408644 
43000 -13.292501807786735 8.022489542787055 8.022489542787055 
44000 -12.585464981781548 7.7956170954191695 7.7956170954191695 
45000 -13.121085894732085 8.158873037894342 8.158873037894342 
46000 -13.13248605754006 8.070659524422645 8.070659524422645 
47000 -13.42173439418158 8.109236874704456 8.109236874704456 
48000 -13.093181382612583 8.136243558983198 8.136243558983198 
49000 -12.984455799407185 8.338194626187043 8.338194626187043 
50000 -13.222946036876342 8.290024586538662 8.290024586538662 
51000 -13.322541817909146 8.46250849780629 8.46250849780629 
52000 -13.146011400437848 8.428220827557183 8.428220827557183 
53000 -13.307266303130943 8.373552596483108 8.373552596483108 
54000 -12.939842353219149 8.644628122037355 8.644628122037355 
55000 -13.267814121156286 8.403307880705828 8.403307880705828 
56000 -12.633622862122872 8.377428996136658 8.377428996136658 
57000 -12.429829237050315 8.202827975002824 8.202827975002824 
58000 -13.24204278891685 8.699658425173624 8.699658425173624 
59000 -13.099164617645863 8.965200078536297 8.965200078536297 
60000 -12.37671928116657 8.56061289957038 8.56061289957038 
