1000 -36.87166718829326 7.487038196102416 7.487038196102416 
2000 -30.991587153561465 1.9502804366818145 1.9502804366818145 
3000 -9.278619016290188 6.343271429100966 6.343271429100966 
4000 -9.333498736035269 6.036875697944258 6.036875697944258 
5000 -9.482800797872308 6.097176623009129 6.097176623009129 
6000 -10.066620198507263 6.389907575797962 6.389907575797962 
7000 -10.464729385959767 6.037682937284186 6.037682937284186 
8000 -10.12734462860575 5.591457240605996 5.591457240605996 
9000 -10.164121808344927 5.471826868382186 5.471826868382186 
10000 -9.766921632274475 5.020918165046091 5.020918165046091 
