1000 -23.226070
2000 -19.839310
3000 13.559257
4000 18.057193
5000 24.555366
6000 30.127313
7000 31.776148
8000 31.422778
9000 34.872179
10000 35.703929
11000 43.846459
12000 35.533403
13000 29.765161
14000 26.584216
15000 28.747168
16000 23.345165
17000 23.782780
18000 20.594422
19000 21.411544
20000 19.091219
21000 22.785598
22000 21.230591
23000 22.207183
24000 24.995942
25000 24.145301
26000 24.711055
27000 28.800632
28000 30.382461
29000 40.043871
30000 42.715635
31000 43.265045
32000 58.685599
33000 58.389951
34000 64.500927
35000 67.125834
36000 58.561046
37000 61.114414
38000 61.197199
39000 53.955007
40000 49.613555
41000 42.056450
42000 42.629138
43000 48.080263
44000 45.849620
45000 44.972867
46000 45.888694
47000 41.042742
48000 44.747262
49000 42.687845
50000 40.467741
51000 39.226078
52000 35.441899
53000 40.288792
54000 38.369002
55000 38.814330
56000 37.213477
57000 36.775691
58000 40.158927
59000 41.673540
60000 43.093031
