1000 -75.847850
2000 -58.406309
3000 -26.742220
4000 -23.747080
5000 -20.661736
6000 -16.356962
7000 -15.037580
8000 -14.987908
9000 -15.252879
10000 -14.634338
11000 -14.235914
12000 -14.777961
13000 -15.178967
14000 -14.097963
15000 -14.802032
16000 -14.886398
17000 -14.662018
18000 -14.794841
19000 -14.283268
20000 -14.375005
21000 -13.803593
22000 -14.479945
23000 -14.486540
24000 -14.069062
25000 -14.379539
26000 -14.255254
27000 -15.016759
28000 -14.948563
29000 -14.397243
30000 -14.605594
31000 -16.075515
32000 -14.927903
33000 -15.162283
34000 -15.226511
35000 -16.404572
36000 -16.968245
37000 -17.165112
38000 -17.458328
39000 -18.548135
40000 -19.151097
41000 -18.171327
42000 -17.971019
43000 -17.393378
44000 -16.455919
45000 -17.238322
46000 -16.239746
47000 -16.679624
48000 -16.804918
49000 -17.369476
50000 -16.535305
51000 -19.982255
52000 -17.766739
53000 -16.918221
54000 -16.703956
55000 -17.586432
56000 -15.999442
57000 -15.995415
58000 -15.217546
59000 -16.621711
60000 -16.347899
