1000 -75.21275333071304 -75.23575333071304 -75.23475333071303 
2000 -83.14050300710069 -82.9725030071007 -82.98750300710067 
3000 -64.85083649300238 -64.56283649300238 -64.79883649300238 
4000 -60.18474622994292 -60.59274622994292 -60.471746229942916 
5000 -58.0278141721497 -58.387814172149696 -58.247814172149695 
6000 -57.01709358505452 -57.20509358505452 -57.09309358505452 
7000 -56.41474471596409 -56.53974471596409 -56.419744715964086 
8000 -55.58927385265337 -55.76227385265337 -55.66127385265337 
9000 -54.91445840316013 -55.08545840316013 -54.861458403160135 
10000 -53.3939632076379 -53.535963207637906 -53.300963207637906 
11000 -53.03187930790334 -53.069879307903335 -52.94887930790333 
12000 -52.92658711137515 -53.05158711137515 -52.83958711137515 
13000 -52.43367637087944 -52.42567637087944 -52.459676370879436 
14000 -52.57105908432192 -52.650059084321924 -52.60905908432193 
15000 -52.38019618392202 -52.38819618392202 -52.45019618392202 
16000 -52.15781506586926 -52.17781506586926 -52.227815065869265 
17000 -51.69916200286104 -51.64616200286103 -51.681162002861036 
18000 -51.51719382353677 -51.63719382353677 -51.62319382353677 
19000 -51.37124238944041 -51.48324238944041 -51.36724238944041 
20000 -51.032575254460234 -51.11557525446024 -51.105575254460234 
21000 -50.98264708238908 -51.00664708238908 -51.06164708238908 
22000 -50.299693425895995 -50.322693425896 -50.409693425895995 
23000 -50.571910521615095 -50.56691052161509 -50.65491052161509 
24000 -50.44151726308526 -50.58151726308526 -50.83851726308526 
25000 -50.35863051767046 -50.369630517670466 -50.573630517670466 
26000 -50.18978213734183 -50.22378213734183 -50.32778213734183 
27000 -49.850949295675385 -50.012949295675384 -50.13494929567538 
28000 -49.94483518852013 -49.762835188520135 -50.232835188520134 
29000 -49.46762032837454 -49.30862032837454 -49.74762032837454 
30000 -49.185081942447184 -49.20408194244718 -49.53108194244719 
31000 -49.570788030583905 -49.67078803058391 -49.84778803058391 
32000 -48.640885133444655 -48.617885133444645 -48.985885133444654 
33000 -48.53283044246842 -48.72283044246843 -48.90783044246842 
34000 -48.51971044324046 -48.49171044324046 -48.81971044324046 
35000 -48.250828033875656 -48.39482803387566 -48.68482803387566 
36000 -48.42674235886 -48.49774235886 -48.87174235886 
37000 -47.74642258662468 -48.05842258662469 -48.306422586624684 
38000 -48.04945590942383 -48.20245590942383 -48.455455909423826 
39000 -47.11205456407597 -47.135054564075965 -47.437054564075964 
40000 -46.629604552664894 -46.571604552664894 -46.961604552664895 
41000 -46.78348085171622 -46.665480851716225 -47.11148085171622 
42000 -47.171762343594715 -47.140762343594716 -47.43176234359472 
43000 -46.45571869462691 -46.41371869462691 -46.72771869462691 
44000 -46.680941527834406 -46.616941527834406 -46.85994152783441 
45000 -46.49928102562072 -46.30628102562071 -46.76428102562072 
46000 -46.8872420625725 -46.5042420625725 -47.1502420625725 
47000 -45.97881885016688 -45.574818850166885 -46.120818850166884 
48000 -45.66406715556849 -45.4280671555685 -45.82306715556849 
49000 -45.81440379812719 -45.60440379812719 -45.91540379812719 
50000 -45.856610896338296 -45.47161089633829 -45.97661089633829 
51000 -45.87281367452441 -45.41781367452441 -45.93281367452441 
52000 -45.65147021304947 -45.21347021304947 -45.82747021304947 
53000 -45.07945110902556 -44.95745110902556 -45.328451109025565 
54000 -44.861091801301676 -44.56309180130168 -45.04009180130168 
55000 -44.68290737290059 -44.34690737290059 -44.72490737290059 
56000 -44.527958057668236 -44.213958057668236 -44.66395805766823 
57000 -44.58699354162367 -44.18699354162367 -44.68399354162367 
58000 -44.76793316229766 -44.47393316229766 -44.92093316229766 
59000 -44.513151697626206 -44.27815169762621 -44.59415169762621 
60000 -44.47651730996909 -44.25051730996909 -44.62251730996909 
