1000 -72.566515
2000 -248.333907
3000 -248.431326
4000 -202.508870
5000 -207.212306
6000 -199.096391
7000 -214.000218
8000 -226.983171
9000 -206.408238
10000 -214.522579
11000 -201.695107
12000 -201.967282
13000 -293.403920
14000 -236.061881
15000 -252.929426
16000 -234.560270
17000 -205.326880
18000 -218.696834
19000 -240.708593
20000 -241.853099
21000 -241.489968
22000 -247.178650
23000 -255.814707
24000 -297.411852
25000 -261.408500
26000 -245.405060
27000 -265.404420
28000 -304.785952
29000 -275.916095
30000 -250.926179
31000 -280.485140
32000 -297.105089
33000 -278.487829
34000 -307.721886
35000 -291.845013
36000 -318.671017
37000 -329.449374
38000 -325.026391
39000 -301.590669
40000 -287.938530
41000 -290.686940
42000 -331.422110
43000 -267.322443
44000 -198.442181
45000 -251.059023
46000 -273.524684
47000 -320.247794
48000 -298.811223
49000 -305.478628
50000 -354.211325
51000 -319.342781
52000 -305.261884
53000 -243.699956
54000 -308.188210
55000 -340.353250
56000 -340.258840
57000 -341.286872
58000 -274.484171
59000 -327.519340
60000 -279.293943
