1000 -37.1001504983754 7.898950609656898 7.898950609656898 
2000 -27.76384399659715 5.59405204733831 5.59405204733831 
3000 -9.291474292516785 6.6113062708948895 6.6113062708948895 
4000 -9.41306949902364 6.108366714050185 6.108366714050185 
5000 -10.566898102659144 7.075333583437727 7.075333583437727 
6000 -10.053175271808497 6.444440604967961 6.444440604967961 
7000 -10.160433290419743 6.592231821857424 6.592231821857424 
8000 -10.090585909782176 6.259704281132283 6.259704281132283 
9000 -10.127825343997586 6.305166346723608 6.305166346723608 
10000 -10.171815764503295 6.571640799337113 6.571640799337113 
11000 -10.170524187643519 6.622575973914661 6.622575973914661 
12000 -11.281904274052739 7.406675141576782 7.406675141576782 
13000 -10.816787323321405 6.9416137761253385 6.9416137761253385 
14000 -10.785253628978074 7.116364058775498 7.116364058775498 
15000 -11.211225767102382 6.944439100616711 6.944439100616711 
16000 -10.796822101438377 6.984895209462162 6.984895209462162 
17000 -11.446472392247383 7.312919356337928 7.312919356337928 
18000 -11.249569014244578 7.290710025330738 7.290710025330738 
19000 -10.830599170918568 6.423532807502288 6.423532807502288 
20000 -11.066428382502167 6.819063123072485 6.819063123072485 
21000 -11.493422897342594 6.841474240862261 6.841474240862261 
22000 -12.229075065082359 7.254416710269892 7.254416710269892 
23000 -12.501338939570914 7.29271520851036 7.29271520851036 
24000 -12.662008439999457 7.441885463134092 7.441885463134092 
25000 -11.89705034112358 6.827833424571526 6.827833424571526 
26000 -12.835470570027287 7.34797363286381 7.34797363286381 
27000 -13.100004249504563 7.333389295111219 7.333389295111219 
28000 -13.472317888504334 7.647051445924784 7.647051445924784 
29000 -13.339880801675397 7.498912084845489 7.498912084845489 
30000 -13.395724051011724 7.274147660836874 7.274147660836874 
31000 -13.433087317591724 7.354678745904952 7.354678745904952 
32000 -13.585078131326103 7.528453507965482 7.528453507965482 
33000 -14.025096069378602 7.549947332827375 7.549947332827375 
34000 -13.767388696581063 7.771098225944827 7.771098225944827 
35000 -13.769617951288929 7.727775736953372 7.727775736953372 
36000 -12.962812797926082 7.355942917528968 7.355942917528968 
37000 -12.978474741703973 7.209743868575187 7.209743868575187 
38000 -13.428903669517497 7.6827603162903 7.6827603162903 
39000 -13.354107212420077 7.512574358314455 7.512574358314455 
40000 -13.7472768651179 7.68180810941508 7.68180810941508 
41000 -13.525287476846584 7.747266173796566 7.747266173796566 
42000 -13.11312662711054 7.779300914828521 7.779300914828521 
43000 -13.63152007353476 8.227744225902114 8.227744225902114 
44000 -13.580042048299019 8.092119287173578 8.092119287173578 
45000 -14.019104240028483 8.341783397235405 8.341783397235405 
46000 -13.976517004216712 8.418281206365268 8.418281206365268 
47000 -14.781323114693253 8.668216547490152 8.668216547490152 
48000 -14.058693726765997 8.406963859221003 8.406963859221003 
49000 -14.420463541989495 8.533678387077078 8.533678387077078 
50000 -13.537539227554282 8.336892752587866 8.336892752587866 
51000 -13.789882843574098 8.04209848373469 8.04209848373469 
52000 -14.199128843366335 8.237399691226637 8.237399691226637 
53000 -13.513515334392439 8.336700017204578 8.336700017204578 
54000 -13.197777909481767 7.951963061407385 7.951963061407385 
55000 -13.985108908375906 8.723119170671872 8.723119170671872 
56000 -13.837340234462673 8.70048660489684 8.70048660489684 
57000 -13.848572251254328 8.849346655087727 8.849346655087727 
58000 -13.373508071422709 8.345853941936486 8.345853941936486 
59000 -13.254084274244834 8.422406177141555 8.422406177141555 
60000 -13.648209917198244 9.05830255648916 9.05830255648916 
