1000 -21.302249
2000 -16.575740
3000 3.931138
4000 2.803664
5000 3.583769
6000 2.835706
7000 3.024030
8000 2.428823
9000 2.482507
10000 2.971466
11000 3.074628
12000 3.531446
13000 3.066440
14000 3.447474
15000 2.677652
16000 3.172968
17000 3.179366
18000 3.331851
19000 2.016466
20000 2.571698
21000 2.189526
22000 2.279758
23000 2.084091
24000 2.221762
25000 1.758617
26000 1.860477
27000 1.566774
28000 1.821785
29000 1.657943
30000 1.152571
31000 1.276270
32000 1.471829
33000 1.074799
34000 1.774808
35000 1.685934
36000 1.749073
37000 1.441013
38000 1.936617
39000 1.671042
40000 1.616339
41000 1.969245
42000 2.445475
43000 2.823968
44000 2.604197
45000 2.664463
46000 2.860045
47000 2.555110
48000 2.755234
49000 2.646893
50000 3.136246
51000 2.294314
52000 2.275671
53000 3.159885
54000 2.706148
55000 3.461129
56000 3.563633
57000 3.850121
58000 3.318200
59000 3.590728
60000 4.468395
