1000 1.5398346734563217 -28.695496522822054 
2000 -5.975968467908208 -16.52472749528549 
3000 -4.498148660558323 -6.841746905475027 
4000 -2.7293508746081305 -6.600308781736856 
5000 -2.4609437852325193 -6.7634738215973575 
6000 -2.3750567528577213 -6.88783264049146 
7000 -2.2307557557894224 -7.017437281779581 
8000 -1.9702844380249525 -6.930471353079837 
9000 -1.6154153720908562 -7.063670443819892 
10000 -2.130530260239641 -6.6778887715253274 
11000 -1.780140096937796 -7.187076858880212 
12000 -1.7547693211526485 -7.004476530364558 
13000 -2.0530972319770937 -6.757060859510335 
14000 -1.9037954100283718 -6.866664242379094 
15000 -2.0238242678155474 -6.884236590834426 
16000 -2.1254900452193715 -6.837299443303701 
17000 -2.157172164657749 -6.851370940235509 
18000 -1.7944582785909446 -6.999409151998666 
19000 -2.0498200914850973 -6.717577511234034 
20000 -1.735848147152184 -6.558561341223186 
21000 -2.1197192483522693 -6.834685990818136 
22000 -2.356807891314433 -6.618425988030019 
23000 -2.0752150478013838 -6.847376699172225 
24000 -2.3635806531830585 -6.504649679012633 
25000 -2.3915839699352572 -6.81252727995109 
26000 -2.1114472578425345 -6.788923273757692 
27000 -1.8711639425603785 -6.96517289407693 
28000 -1.8308557979475235 -6.96967422521333 
29000 -2.153449823447433 -6.372924229460694 
30000 -1.9716450654471036 -6.7624210856606695 
31000 -1.8847233103460717 -6.885246816210342 
32000 -1.9781871604118697 -6.766573994451263 
33000 -2.132840727148945 -6.716641050995119 
34000 -1.9823331785202347 -6.975573197744464 
35000 -2.090038491471806 -6.8553737697344275 
36000 -2.0326055063831125 -6.8697626747266956 
37000 -2.0098056709988183 -6.960035796548764 
38000 -2.243112471592718 -7.135443759707551 
39000 -1.810557785367987 -7.145983397354291 
40000 -1.4059963321082842 -7.5719942935529545 
41000 -1.4336936895440584 -7.6681172599177 
42000 -1.6622992390132454 -7.016487957837919 
43000 -2.0433514893105342 -6.6580031302940705 
44000 -2.3857408545722603 -6.664960045946046 
45000 -1.5253061996748134 -7.005136516467975 
46000 -1.5189093171980088 -7.082696572640926 
47000 -1.6658764865877282 -6.833754033904162 
48000 -1.4112781559055358 -7.075934070358622 
49000 -1.1499621280993217 -7.436486560092658 
50000 -0.5037114675276376 -7.988668368106481 
51000 -0.6665758045068446 -7.879641370630532 
52000 0.15969367324263123 -8.75350486397186 
53000 0.4975146586198934 -9.327925251295948 
54000 0.8914774386606122 -9.438209176483081 
55000 1.3046593211971322 -10.07279584407334 
56000 -0.18062512860261812 -8.120974055279166 
57000 -0.6998934966971 -7.774689348748032 
58000 -0.6096911228436857 -7.77412924049307 
59000 -0.9694847484068126 -7.453872431387835 
60000 -1.155971150371348 -7.584755511226588 
