1000 -27.155662
2000 -22.500696
3000 -11.339896
4000 -9.329660
5000 -9.224418
6000 -9.262889
7000 -9.248193
8000 -8.900756
9000 -8.679086
10000 -8.808419
11000 -8.967217
12000 -8.759246
13000 -8.810158
14000 -8.770460
15000 -8.908061
16000 -8.962789
17000 -9.008543
18000 -8.793867
19000 -8.767398
20000 -8.294409
21000 -8.954405
22000 -8.975234
23000 -8.922592
24000 -8.868230
25000 -9.204111
26000 -8.900371
27000 -8.836337
28000 -8.800530
29000 -8.526374
30000 -8.734066
31000 -8.769970
32000 -8.744761
33000 -8.849482
34000 -8.957906
35000 -8.945412
36000 -8.902368
37000 -8.969841
38000 -9.378556
39000 -8.956541
40000 -8.977991
41000 -9.101811
42000 -8.678787
43000 -8.701355
44000 -9.050701
45000 -8.530443
46000 -8.601606
47000 -8.499631
48000 -8.487212
49000 -8.586449
50000 -8.492380
51000 -8.546217
52000 -8.593811
53000 -8.830411
54000 -8.546732
55000 -8.768137
56000 -8.301599
57000 -8.474583
58000 -8.383820
59000 -8.423357
60000 -8.740727
